date,bank_holiday,feature_0,feature_1,feature_2,feature_6,feature_7,school_holiday,feature_10,label,air_humidity,air_temperature_daily_max,precipitation,snow_height,sunshine_hours,wind_speed_max,m_2,m_3,m_4,m_5,m_6,m_7,m_8,m_9,m_10,m_11,m_12,d_1,d_2,d_3,d_4,d_5,d_6
2007-01-08,0,0,0,0,3.7,0,0,0,729,88.0,9.2,5.9,0,1.0,13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-01-09,0,0,0,0,3.7,0,0,0,637,78.0,13.7,0.0,0,0.0,18.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2007-01-10,0,0,0,0,3.7,0,0,0,711,78.0,13.6,8.0,0,0.0,16.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-01-11,0,0,0,0,3.7,0,0,0,626,85.0,9.3,16.7,0,0.0,22.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2007-01-12,0,0,0,0,3.7,0,0,0,904,80.0,12.1,0.2,0,2.2,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2007-01-13,0,0,0,0,3.7,0,0,0,1907,85.0,11.9,2.2,0,0.0,19.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2007-01-14,0,0,0,0,3.7,0,0,0,2465,80.0,11.0,0.0,0,3.1,20.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2007-01-15,0,0,0,0,3.7,0,0,0,739,83.0,8.5,0.0,0,4.2,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-01-16,0,0,0,0,3.7,0,0,0,650,90.0,8.8,0.8,0,0.0,10.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2007-01-17,0,0,0,0,3.7,0,0,0,725,85.0,11.7,11.5,0,0.4,19.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-01-18,0,0,0,0,3.7,0,0,0,413,90.0,12.6,28.7,0,0.0,35.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2007-01-19,0,0,0,0,3.7,0,0,0,770,78.0,9.7,2.1,0,0.7,18.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2007-01-20,0,0,0,0,3.7,0,0,0,1702,87.0,12.5,4.7,0,0.0,21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2007-01-21,0,0,0,0,3.7,0,0,0,2391,84.0,7.5,9.3,0,1.3,21.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2007-01-22,0,0,0,0,3.7,0,0,0,1233,83.0,4.2,1.0,0,1.7,11.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-01-23,0,0,0,0,3.7,0,0,0,542,82.0,-1.2,0.0,0,5.5,3.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2007-01-24,0,0,0,0,3.7,0,0,0,597,93.0,0.3,0.0,0,5.6,6.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-01-25,0,0,0,0,3.7,0,0,0,526,80.0,-0.7,0.0,0,3.2,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2007-01-26,0,0,0,0,3.7,0,0,0,561,89.0,2.1,5.6,0,0.0,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2007-01-27,0,0,0,0,3.7,0,0,0,1208,92.0,2.9,0.4,2,0.8,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2007-01-28,0,0,0,0,3.7,0,0,0,1875,94.0,7.0,4.9,0,0.0,16.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2007-01-29,0,0,0,0,3.7,0,0,0,809,85.0,8.7,0.3,0,2.5,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-01-30,0,0,0,0,3.7,0,0,0,669,90.0,8.8,0.0,0,0.0,8.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2007-01-31,0,0,0,0,3.7,0,0,0,903,85.0,7.4,1.9,0,1.0,14.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-02-01,0,0,0,0,3.7,0,1,0,1435,97.0,8.3,0.2,0,0.0,7.8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2007-02-02,0,0,0,0,3.7,0,1,0,1434,97.0,8.4,0.0,0,0.0,11.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2007-02-03,0,0,0,0,3.7,0,0,0,1713,91.0,7.9,0.2,0,0.0,9.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2007-02-04,0,0,0,0,3.7,0,0,0,1831,93.0,7.4,0.0,0,1.3,6.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2007-02-05,0,0,0,0,3.7,0,0,0,760,100.0,3.9,1.3,0,1.0,7.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-02-06,0,0,0,0,3.7,0,0,0,592,96.0,3.3,0.0,0,3.7,7.1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2007-02-07,0,0,0,0,3.7,0,0,0,736,93.0,3.9,0.0,0,5.0,4.4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-02-08,0,0,0,0,3.7,0,0,0,406,99.0,3.2,13.3,0,0.4,10.2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2007-02-09,0,1,0,0,3.7,0,0,0,635,97.0,3.5,0.0,3,0.0,9.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2007-02-10,0,1,0,0,3.7,0,0,0,2518,99.0,0.6,3.2,0,0.0,11.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2007-02-11,0,1,0,0,3.7,0,0,0,2240,96.0,7.6,7.1,0,0.0,10.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2007-02-12,0,0,0,0,3.7,0,0,0,1086,94.0,9.0,19.2,0,0.7,11.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-02-13,0,0,0,0,3.7,0,0,0,685,96.0,7.7,2.4,0,0.0,14.8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2007-02-14,0,0,0,0,3.7,0,0,0,692,92.0,6.5,6.9,0,0.0,10.6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-02-15,0,0,0,0,3.7,0,0,0,517,88.0,9.9,0.0,0,2.9,9.1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2007-02-16,0,1,0,0,3.7,0,0,0,904,81.0,10.2,0.0,0,6.5,11.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2007-02-17,0,0,0,0,3.7,0,0,0,1177,66.0,11.6,0.0,0,5.4,9.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2007-02-18,0,0,0,0,3.7,0,0,0,1559,81.0,8.2,0.0,0,4.6,7.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2007-02-19,0,0,0,0,3.7,0,0,0,1149,81.0,7.3,0.0,0,0.4,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-02-20,0,0,0,0,3.7,0,0,0,783,86.0,8.2,0.0,0,0.0,5.7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2007-02-21,0,0,0,0,3.7,0,0,0,704,83.0,12.8,3.9,0,0.5,10.9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-02-22,0,0,0,0,3.7,0,0,0,636,84.0,11.1,0.0,0,2.5,8.1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2007-02-23,0,0,0,0,3.7,0,0,0,840,79.0,12.8,2.1,0,0.2,9.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2007-02-24,0,0,0,0,3.7,0,0,0,1420,86.0,11.6,4.8,0,1.2,17.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2007-02-25,0,1,0,0,3.7,0,0,0,2106,92.0,9.4,9.8,0,1.1,13.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2007-02-26,0,0,0,0,3.7,0,0,0,772,96.0,6.9,6.5,0,0.0,13.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-02-27,0,0,0,0,3.7,0,0,0,1130,90.0,9.7,5.7,0,0.1,14.2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2007-02-28,0,0,0,0,3.7,0,0,0,817,86.0,11.1,12.7,0,1.2,16.4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-03-01,0,0,0,0,3.7,0,0,0,561,86.0,9.3,10.6,0,2.1,16.5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2007-03-02,0,0,0,0,3.7,0,0,0,874,84.0,10.2,8.1,0,3.7,16.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2007-03-03,0,0,0,0,3.7,0,0,0,1576,95.0,7.7,2.8,0,0.0,10.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2007-03-04,0,0,0,0,3.7,0,0,0,2072,85.0,10.8,0.4,0,2.1,12.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2007-03-05,0,0,0,0,3.7,0,0,0,783,73.0,12.4,3.8,0,3.2,20.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-03-06,0,0,0,0,3.7,0,0,0,657,73.0,12.8,3.9,0,0.3,15.5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2007-03-07,0,0,0,0,3.7,0,0,0,645,88.0,11.7,3.2,0,0.1,12.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-03-08,0,0,0,0,3.7,0,0,0,555,84.0,11.2,0.0,0,1.0,8.7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2007-03-09,0,0,0,0,3.7,0,0,0,858,89.0,9.5,6.9,0,0.1,12.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2007-03-10,0,1,0,0,3.7,0,0,0,1763,82.0,11.0,0.0,0,6.8,9.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2007-03-11,0,1,0,0,3.7,0,0,0,1785,77.0,14.9,0.0,0,9.9,9.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2007-03-12,0,0,0,0,3.7,0,0,0,661,66.0,17.5,0.0,0,10.7,7.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-03-13,0,0,0,0,3.7,0,0,0,546,74.0,16.5,0.0,0,8.5,10.2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2007-03-14,0,0,0,0,3.7,0,0,0,633,77.0,12.0,0.0,0,4.7,6.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-03-15,0,0,0,0,3.7,0,0,0,560,78.0,13.1,0.0,0,8.4,5.9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2007-03-16,0,0,0,0,3.7,0,0,0,727,86.0,10.1,1.1,0,0.0,11.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2007-03-17,0,0,0,0,3.7,0,0,0,1445,93.0,10.0,3.8,0,0.0,15.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2007-03-18,0,0,0,0,3.7,0,0,0,2443,87.0,9.9,4.2,0,1.6,21.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2007-03-19,0,0,0,0,3.7,0,0,0,803,90.0,6.3,6.4,0,2.4,11.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-03-20,0,0,0,0,3.7,0,0,0,599,83.0,8.6,1.6,0,5.1,11.5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2007-03-21,0,1,0,0,3.7,0,0,0,691,88.0,7.0,9.2,0,1.7,15.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-03-22,0,1,0,0,3.7,0,0,0,704,90.0,6.4,3.8,0,0.0,15.3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2007-03-23,0,0,0,0,3.7,0,0,0,736,77.0,10.3,0.8,0,3.0,15.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2007-03-24,0,1,0,0,3.7,0,0,0,1301,79.0,12.5,0.0,0,1.2,11.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2007-03-25,0,0,0,0,3.7,0,0,0,1197,62.0,14.4,0.0,0,10.0,14.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2007-03-26,0,0,0,0,3.7,0,1,0,1063,59.0,15.9,0.0,0,11.4,13.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-03-27,0,0,0,0,3.7,0,1,0,884,56.0,15.7,0.0,0,10.8,11.2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2007-03-28,0,0,0,0,3.7,0,1,0,845,51.0,17.4,0.0,0,11.4,8.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-03-29,0,0,0,0,3.7,0,1,0,960,67.0,15.4,0.3,0,6.9,11.3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2007-03-30,0,0,0,0,3.7,0,1,0,875,76.0,15.9,0.0,0,5.6,8.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2007-03-31,0,1,0,0,3.7,0,1,0,758,62.0,15.8,0.0,0,10.3,13.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2007-04-01,0,1,0,0,3.7,0,1,0,1476,50.0,16.7,0.0,0,11.8,16.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2007-04-02,0,0,0,0,3.7,0,3,0,1421,56.0,17.8,0.0,0,11.5,8.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-04-03,0,0,0,0,3.7,0,3,0,1620,78.0,9.2,0.4,0,0.1,13.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2007-04-04,0,0,0,0,3.7,0,3,0,1590,63.0,11.0,0.0,0,12.3,9.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-04-05,0,0,0,0,3.7,0,3,0,1306,75.0,16.1,0.0,0,5.8,12.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2007-04-06,3,0,0,0,3.7,0,3,0,1379,74.0,14.6,0.0,0,5.9,7.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2007-04-07,0,0,0,0,3.7,0,3,0,1133,79.0,13.7,0.1,0,3.3,7.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2007-04-08,0,0,0,0,3.7,0,3,0,556,73.0,15.4,0.0,0,7.1,9.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2007-04-09,3,0,0,0,3.7,0,3,0,1061,67.0,14.9,0.0,0,2.5,11.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-04-10,0,0,0,0,3.7,0,3,0,1621,76.0,14.4,0.0,0,0.3,10.9,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2007-04-11,0,0,0,0,3.7,0,2,0,1293,72.0,15.8,0.0,0,0.0,6.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-04-12,0,0,0,0,3.7,0,2,0,1050,72.0,19.9,0.0,0,11.9,8.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2007-04-13,0,0,0,0,3.7,0,2,0,942,67.0,22.7,0.0,0,9.8,10.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2007-04-14,0,1,0,0,3.7,0,2,0,1823,52.0,26.1,0.0,0,12.9,10.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2007-04-15,0,1,0,0,3.7,0,0,0,2057,46.0,26.4,0.0,0,13.2,7.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2007-04-16,0,0,0,0,3.7,0,0,0,858,49.0,27.6,0.0,0,12.8,6.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-04-17,0,0,0,0,3.7,0,0,0,694,69.0,15.0,0.0,0,6.1,9.1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2007-04-18,0,0,0,0,3.7,0,0,0,642,67.0,13.1,0.0,0,5.4,10.7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-04-19,0,1,0,0,3.7,0,0,0,502,63.0,17.6,0.0,0,10.9,14.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2007-04-20,0,1,0,0,3.7,0,0,0,1178,62.0,9.9,0.0,0,0.3,8.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2007-04-21,0,1,0,0,3.7,0,0,0,1656,64.0,13.2,0.0,0,11.9,7.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2007-04-22,0,1,0,0,3.7,0,0,0,1857,52.0,21.8,0.0,0,12.4,6.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2007-04-23,0,0,0,0,3.7,0,0,0,661,58.0,23.8,1.4,0,8.0,9.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-04-24,0,0,0,0,3.7,0,0,0,566,73.0,23.0,0.0,0,3.7,6.3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2007-04-25,0,0,0,0,3.7,0,0,0,723,66.0,26.2,0.0,0,12.0,7.8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-04-26,0,0,0,0,3.7,0,0,0,767,53.0,26.0,0.0,0,13.4,8.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2007-04-27,0,0,0,0,3.7,0,0,0,768,54.0,25.5,0.0,0,13.3,10.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2007-04-28,0,0,0,0,3.7,0,0,0,1306,53.0,26.4,0.0,0,13.4,10.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2007-04-29,0,0,0,0,3.7,0,0,0,1672,51.0,18.3,0.0,0,10.2,13.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2007-04-30,0,0,0,0,3.7,0,1,0,1468,46.0,18.0,0.0,0,10.8,12.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-05-01,3,0,0,0,4.3,0,0,0,1158,50.0,18.5,0.0,0,11.6,10.4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2007-05-02,0,0,0,0,4.3,0,0,0,689,47.0,20.0,0.0,0,12.9,9.3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-05-03,0,0,0,0,4.3,0,0,0,478,60.0,21.1,0.0,0,11.9,9.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2007-05-04,0,0,0,0,4.3,0,0,0,568,54.0,22.2,0.0,0,11.4,10.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2007-05-05,0,1,0,0,4.3,0,0,0,1463,54.0,22.9,0.0,0,12.0,9.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2007-05-06,0,1,0,0,4.3,0,0,0,1570,66.0,21.6,0.5,0,5.9,9.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2007-05-07,0,0,1,0,4.3,0,0,0,601,96.0,13.5,31.8,0,0.0,8.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-05-08,0,0,1,0,4.3,0,0,0,384,87.0,15.0,3.4,0,0.1,15.1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2007-05-09,0,0,1,0,4.3,0,0,0,535,79.0,16.9,6.2,0,5.7,11.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-05-10,0,0,1,0,4.3,0,0,0,410,90.0,16.9,12.1,0,0.9,14.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2007-05-11,0,0,1,0,4.3,0,0,0,442,95.0,13.6,18.7,0,0.7,18.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2007-05-12,0,0,1,0,4.3,0,0,0,707,87.0,16.8,1.9,0,3.7,15.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2007-05-13,0,0,0,0,4.3,0,0,0,1152,80.0,19.9,1.4,0,2.5,12.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2007-05-14,0,0,0,0,4.3,0,0,0,653,66.0,19.1,6.4,0,5.3,16.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-05-15,0,0,0,0,4.3,0,0,0,561,73.0,16.4,0.0,0,5.3,8.8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2007-05-16,0,0,0,0,4.3,0,0,0,641,88.0,14.1,10.0,0,1.8,14.5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-05-17,3,0,0,0,4.3,0,0,0,1717,72.0,14.9,0.0,0,6.8,7.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2007-05-18,0,0,0,0,4.3,0,1,0,1360,73.0,21.2,6.4,0,11.7,10.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2007-05-19,0,0,0,0,4.3,0,0,0,1254,75.0,19.9,0.0,0,8.5,10.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2007-05-20,0,0,0,0,4.3,0,0,0,1483,76.0,22.5,0.0,0,5.3,9.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2007-05-21,0,0,0,0,4.3,0,0,0,753,80.0,24.2,0.0,0,10.1,7.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-05-22,0,0,0,0,4.3,0,0,0,613,82.0,23.6,0.0,0,3.2,8.1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2007-05-23,0,0,0,0,4.3,0,0,0,640,58.0,21.6,0.0,0,12.4,6.4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-05-24,0,0,0,0,4.3,0,0,0,669,71.0,25.4,0.0,0,11.7,5.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2007-05-25,0,0,0,0,4.3,0,0,0,809,84.0,24.2,4.0,0,7.0,22.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2007-05-26,0,1,0,0,4.3,0,0,0,1355,94.0,17.0,9.4,0,0.0,10.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2007-05-27,0,0,0,0,4.3,0,0,0,2303,90.0,20.2,3.1,0,1.4,9.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2007-05-28,3,0,0,0,4.3,0,0,0,2391,90.0,15.9,8.0,0,0.0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2007-05-29,0,0,0,0,4.3,0,3,0,1438,91.0,12.8,13.4,0,0.0,14.3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2007-05-30,0,0,0,0,4.3,0,0,0,705,62.0,19.2,0.0,0,14.9,8.8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2007-05-31,0,0,0,0,4.3,0,0,0,701,70.0,17.5,0.2,0,0.8,6.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2007-06-01,0,0,0,0,4.3,0,0,0,792,64.0,23.1,0.0,0,12.6,10.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2007-06-02,0,0,0,0,4.3,0,0,0,1270,72.0,22.6,0.0,0,7.1,9.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2007-06-03,0,0,0,0,4.3,0,0,0,1748,86.0,18.5,0.0,0,1.6,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2007-06-04,0,0,0,0,4.3,0,0,0,696,83.0,20.5,0.0,0,0.8,7.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2007-06-05,0,0,0,0,4.3,0,0,0,685,77.0,22.8,0.0,0,7.5,7.5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2007-06-06,0,0,0,0,4.3,0,0,0,824,79.0,24.4,0.0,0,7.4,7.8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2007-06-07,2,0,0,0,4.3,0,0,0,1352,74.0,27.7,0.0,0,8.4,9.7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2007-06-08,0,0,0,0,4.3,0,0,0,1742,66.0,30.0,0.0,0,14.2,9.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2007-06-09,0,0,0,0,4.3,0,0,0,2371,81.0,29.7,14.4,0,9.8,20.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2007-06-10,0,0,0,0,4.3,0,0,0,2586,77.0,27.9,0.0,0,10.8,7.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2007-06-11,0,0,0,0,4.3,0,0,0,1282,80.0,28.5,0.0,0,5.7,9.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2007-06-12,0,0,0,0,4.3,0,0,0,825,80.0,23.9,6.8,0,2.6,8.3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2007-06-13,0,0,0,0,4.3,0,0,0,704,79.0,23.0,0.0,0,5.5,7.9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2007-06-14,0,0,0,0,4.3,0,0,0,855,84.0,26.6,11.7,0,3.9,9.5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2007-06-15,0,0,0,0,4.3,0,0,0,1012,90.0,23.5,1.9,0,3.3,8.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2007-06-16,0,0,0,0,4.3,0,0,0,1405,83.0,21.7,3.1,0,4.7,11.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2007-06-17,0,0,0,0,4.3,0,0,0,2127,76.0,21.8,1.5,0,5.1,11.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2007-06-18,0,0,0,0,4.3,0,0,0,831,92.0,21.8,9.4,0,2.0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2007-06-19,0,0,0,0,4.3,0,0,0,974,72.0,26.6,0.0,0,15.3,6.5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2007-06-20,0,0,0,0,4.3,0,0,0,887,71.0,26.7,0.4,0,8.1,11.9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2007-06-21,0,0,0,0,4.3,0,2,0,832,85.0,19.3,5.1,0,0.0,6.5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
